Date,Close/Last,Volume,Open,High,Low
09/16/2016,$190.524,8116636,$190.203,$190.9733,$189.6253
09/15/2016,$190.9733,4406399,$189.6895,$191.6152,$188.8549
09/14/2016,$190.6523,6382263,$191.3585,$192.5781,$190.4598
09/13/2016,$191.6152,5630719,$193.9904,$194.2138,$190.7807
09/12/2016,$195.7236,5170513,$192.5781,$196.2371,$191.551
09/09/2016,$193.2842,5561713,$197.8419,$197.8419,$193.2842
09/08/2016,$199.2542,3778341,$198.9974,$199.3184,$198.3555
09/07/2016,$199.3826,3407483,$198.9332,$199.3826,$197.7135
09/06/2016,$199.3184,5115834,$200.9874,$201.1799,$197.7135
09/02/2016,$200.859,2600783,$200.6022,$201.8861,$200.4738
09/01/2016,$200.2812,5156800,$199.9603,$200.859,$198.7406
08/31/2016,$200.538,4176845,$200.859,$201.2178,$200.2171
08/30/2016,$201.3725,2267159,$201.1799,$202.0145,$200.9232
08/29/2016,$201.3083,2652255,$200.1529,$201.8861,$200.0887
08/26/2016,$200.4738,2781256,$200.7306,$201.9503,$199.8961
08/25/2016,$200.3454,2126853,$200.2171,$200.9232,$199.8319
08/24/2016,$200.4096,2751964,$200.7306,$201.2441,$200.0887
08/23/2016,$200.4738,4012715,$201.8861,$202.6564,$200.4738
08/22/2016,$201.0516,2556189,$200.0887,$201.7577,$199.5109
08/19/2016,$200.6022,3066264,$201.0516,$201.5651,$200.1529
08/18/2016,$201.7577,3504493,$200.6022,$201.7577,$200.2171
08/17/2016,$200.859,2196086,$200.6664,$201.0837,$200.1529
08/16/2016,$200.2171,2795169,$199.8961,$200.859,$199.5109
08/15/2016,$200.538,2444139,$200.9232,$201.2441,$200.4096
08/12/2016,$200.538,2665863,$200.2812,$200.7948,$200.1208
08/11/2016,$200.859,4747311,$200.9874,$201.3725,$200.2812
08/10/2016,$200.7306,2311169,$200.6022,$201.1479,$200.2812
08/09/2016,$200.9232,2513586,$200.4738,$201.2441,$199.9603
08/08/2016,$200.7306,2554061,$200.9232,$201.533,$200.3454
08/05/2016,$200.7948,2695994,$200.7306,$201.8861,$200.4096
08/04/2016,$200.0887,2536649,$200.2812,$200.6022,$199.5751
08/03/2016,$199.8319,2500003,$199.19,$200.538,$199.1579
08/02/2016,$199.3184,3355600,$199.7035,$200.0245,$198.9974
08/01/2016,$199.9603,3891684,$199.7677,$200.4096,$199.1258
07/29/2016,$199.8961,6006373,$200.7948,$201.7346,$199.7099
07/28/2016,$200.6022,3785835,$200.2812,$200.9874,$199.5109
07/27/2016,$200.7948,4904874,$202.1428,$202.5922,$199.7677
07/26/2016,$202.0145,4612516,$203.2983,$203.6835,$200.9874
07/25/2016,$203.1057,5715460,$205.866,$205.9302,$201.4367
07/22/2016,$205.8018,7220039,$203.6835,$205.866,$203.4267
07/21/2016,$209.204,5356325,$210.1027,$210.873,$208.5621
07/20/2016,$210.4237,4444238,$211.5792,$211.8359,$209.9102
07/19/2016,$211.3866,4193654,$210.2311,$211.515,$210.0385
07/18/2016,$211.2582,4780749,$211.1298,$211.4508,$209.6534
07/15/2016,$211.0656,5284488,$210.2953,$211.515,$210.1669
07/14/2016,$209.4608,4231321,$208.6263,$210.0385,$208.5621
07/13/2016,$207.7276,4054844,$207.0857,$208.4979,$207.0215
07/12/2016,$207.0857,4759444,$207.4066,$208.5621,$206.2512
07/11/2016,$206.7647,4707931,$207.0857,$208.6263,$206.5721
07/08/2016,$206.7005,4815943,$205.3525,$207.1499,$205.3525
07/07/2016,$204.2612,4689564,$204.197,$206.0586,$203.7477
07/06/2016,$203.7477,4011953,$200.7306,$204.1328,$200.6985
07/05/2016,$201.8861,4044868,$200.6022,$202.3996,$199.7677
07/01/2016,$202.1428,4087481,$201.1158,$203.0415,$201.0516
06/30/2016,$202.0786,6788896,$196.8148,$202.207,$196.7507
06/29/2016,$196.1087,4482770,$195.852,$196.5581,$194.5039
06/28/2016,$192.193,4774351,$191.3585,$192.5781,$190.4598
06/27/2016,$188.213,6896028,$189.6253,$190.1388,$187.2501
06/24/2016,$191.4227,10702235,$193.2842,$196.1087,$190.9733
06/23/2016,$200.2171,5002306,$199.3826,$200.3454,$198.8048
06/22/2016,$197.5852,4500888,$198.9974,$199.6393,$197.521
06/21/2016,$198.6122,4503968,$198.2271,$199.0616,$198.1629
06/20/2016,$197.9061,5986354,$198.0345,$201.0516,$197.9061
06/17/2016,$196.4297,6950700,$196.7507,$197.20,$195.4668
06/16/2016,$196.6865,8426314,$193.4768,$197.3284,$193.0917
06/15/2016,$196.3655,5460186,$195.6594,$198.4197,$195.5952
06/14/2016,$195.4026,5457643,$191.4227,$195.531,$191.2301
06/13/2016,$191.4868,4116643,$192.4497,$193.4126,$191.2301
06/10/2016,$192.8349,3678253,$192.7065,$194.3755,$192.1288
06/09/2016,$194.1187,3315746,$193.6052,$194.6965,$192.7065
06/08/2016,$194.5681,3640663,$194.0546,$195.7878,$193.6052
06/07/2016,$193.4768,3204620,$193.4768,$195.21,$193.4126
06/06/2016,$193.3484,2307103,$192.5781,$194.0546,$192.2572
06/03/2016,$192.193,2974531,$192.7065,$192.8991,$191.3585
06/02/2016,$192.8991,2377546,$192.6423,$192.8991,$191.6152
06/01/2016,$193.2842,2638736,$192.8349,$193.4768,$191.872
05/31/2016,$194.0546,3786339,$193.3484,$194.7607,$193.0275
05/27/2016,$193.3484,2437109,$193.4768,$193.7978,$192.8349
05/26/2016,$192.7065,2830608,$193.0275,$194.0546,$192.5781
05/25/2016,$193.1559,3457283,$192.5781,$194.6323,$192.3214
05/24/2016,$191.6152,3024464,$190.7807,$192.3534,$190.5561
05/23/2016,$189.3043,2949466,$189.4969,$190.4598,$188.7908
05/20/2016,$189.7536,4359271,$189.5611,$190.524,$188.9191
05/19/2016,$188.4698,4254251,$188.2772,$189.0475,$186.544
05/18/2016,$190.0746,3475591,$190.6523,$191.6152,$188.9191
05/17/2016,$190.7165,4190003,$191.872,$193.1559,$189.9058
05/16/2016,$192.3214,3210128,$189.6895,$193.4126,$189.4969
05/13/2016,$190.2672,4407633,$192.3855,$193.2842,$189.6253
05/12/2016,$193.1559,5907681,$191.551,$193.8299,$191.551
05/11/2016,$194.7607,2949915,$195.7878,$197.3926,$194.7607
05/10/2016,$195.6594,3390528,$192.5139,$196.1729,$192.4497
05/09/2016,$191.7436,3393810,$192.8991,$193.1559,$190.203
05/06/2016,$193.3484,3537584,$190.524,$194.1187,$188.7908
05/05/2016,$191.872,3961800,$193.4768,$194.1187,$191.2943
05/04/2016,$193.0275,4971105,$195.1458,$195.2421,$191.872
05/03/2016,$196.6223,3461093,$196.6865,$197.1358,$194.8249
05/02/2016,$198.2913,2143921,$196.6865,$198.9332,$196.6223
04/29/2016,$197.3926,3609908,$197.3926,$198.8048,$196.4297
04/28/2016,$198.3555,3603128,$197.3284,$200.4096,$197.0716
04/27/2016,$198.548,2865731,$198.6122,$199.0616,$197.8098
04/26/2016,$198.3555,3585164,$197.9703,$198.869,$197.2963
04/25/2016,$196.9432,4431559,$197.7777,$198.0987,$195.1458
04/22/2016,$197.4568,7060254,$199.19,$200.1529,$194.5681
04/21/2016,$198.869,4953929,$199.7677,$200.7948,$198.0345
04/20/2016,$199.9603,3317211,$200.2812,$201.2441,$199.3184
04/19/2016,$199.9603,2858490,$199.8961,$200.3454,$199.0616
04/18/2016,$199.3826,2634128,$198.3555,$200.2171,$198.3555
04/15/2016,$199.19,3054461,$199.4467,$199.6393,$198.548
04/14/2016,$199.1258,2687083,$198.9332,$199.5109,$198.0987
04/13/2016,$198.869,2953140,$198.869,$199.6393,$198.6122
04/12/2016,$197.7777,3432004,$196.9432,$198.548,$196.3013
04/11/2016,$197.1358,3140525,$197.9061,$198.9974,$197.1358
04/08/2016,$197.6493,3350480,$198.3555,$199.4788,$197.0074
04/07/2016,$196.6223,4193165,$197.20,$197.5852,$195.852
04/06/2016,$198.3555,4578883,$198.2913,$202.207,$196.6865
04/05/2016,$198.869,3910034,$198.6764,$199.8319,$197.5852
04/04/2016,$200.4738,5558799,$203.4267,$203.5551,$199.543
04/01/2016,$204.9673,4924200,$202.207,$205.5451,$201.8861
03/31/2016,$204.0686,4604235,$204.7105,$205.7376,$203.876
03/30/2016,$204.3254,4384655,$203.876,$205.0957,$203.6835
03/29/2016,$202.0786,4818211,$201.9503,$202.7206,$200.7948
03/28/2016,$202.1428,4933721,$199.8961,$203.4909,$199.6072
03/24/2016,$199.7035,3447169,$198.4197,$199.7035,$197.8419
03/23/2016,$199.4467,3403900,$199.2542,$200.538,$199.0616
03/22/2016,$199.3826,3253365,$198.869,$200.538,$198.8048
03/21/2016,$199.5751,3420701,$198.0345,$200.2812,$197.6493
03/18/2016,$198.4839,6545785,$199.5751,$199.9603,$198.3555
03/17/2016,$198.7406,7580150,$193.9904,$199.7035,$193.7015
03/16/2016,$193.6694,4103903,$194.1187,$194.5681,$192.9954
03/15/2016,$194.3755,3607189,$192.7707,$194.9533,$192.7707
03/14/2016,$194.3113,2769943,$193.9904,$194.9533,$193.0917
03/11/2016,$194.7607,3991110,$193.4768,$196.3013,$193.4768
03/10/2016,$192.193,4143473,$193.6694,$194.4397,$191.2545
03/09/2016,$192.8991,3102444,$193.6052,$193.862,$192.3855
03/08/2016,$192.9633,3891580,$193.0917,$193.9904,$192.3855
03/07/2016,$194.4397,3280384,$194.2471,$195.4668,$193.4126
03/04/2016,$195.531,4128715,$193.9904,$196.3655,$193.9904
03/03/2016,$193.9904,3512261,$193.862,$195.1458,$192.9633
03/02/2016,$193.7336,4648239,$191.1659,$193.7336,$191.0375
03/01/2016,$191.8078,4039343,$188.7908,$192.3855,$188.1488
02/29/2016,$187.0576,4268926,$188.9833,$189.6895,$186.9292
02/26/2016,$188.7266,3667766,$188.0846,$189.7536,$188.0204
02/25/2016,$187.6353,4484919,$184.875,$187.9562,$184.7466
02/24/2016,$185.9021,5613638,$185.5169,$186.4798,$182.3073
02/23/2016,$187.5711,3891015,$187.5069,$188.4698,$186.6724
02/22/2016,$188.7908,4811758,$187.7637,$189.2722,$187.4427
02/19/2016,$186.2872,4508070,$185.7737,$186.9934,$184.1047
02/18/2016,$186.6724,3879243,$188.0846,$188.3735,$186.0947
02/17/2016,$188.3414,4781616,$187.0576,$190.0746,$186.9292
02/16/2016,$185.2602,5901954,$183.4628,$186.3514,$182.4357
02/12/2016,$181.4086,7203373,$176.9793,$181.4086,$175.6312
02/11/2016,$176.209,10067320,$178.1348,$179.9322,$173.9622
02/10/2016,$181.6654,4060641,$182.1147,$184.2331,$181.3444
02/09/2016,$181.537,4624656,$178.1348,$183.206,$178.1348
02/08/2016,$180.8309,6011645,$181.1518,$181.4728,$178.199
02/05/2016,$183.206,6495950,$187.1217,$187.4427,$181.6654
02/04/2016,$187.3143,6748868,$183.9121,$189.1117,$182.885
02/03/2016,$184.0405,5530974,$182.2431,$184.1689,$178.9051
02/02/2016,$181.2802,5008721,$181.4728,$181.6012,$179.226
02/01/2016,$183.8479,5428571,$186.223,$186.3514,$183.3344
01/29/2016,$186.8008,6445898,$182.6924,$186.865,$181.9221
01/28/2016,$181.0876,5006670,$181.1518,$181.9863,$179.2902
01/27/2016,$179.7396,5762558,$181.0234,$183.4307,$178.5841
01/26/2016,$181.7296,5302918,$180.1889,$183.206,$180.0605
01/25/2016,$179.9964,5605501,$181.7937,$182.885,$179.7396
01/22/2016,$181.2802,10979806,$183.2702,$183.3344,$177.878
01/21/2016,$183.527,6999646,$180.5741,$186.0947,$180.5741
01/20/2016,$179.7396,11000919,$179.2902,$182.4999,$176.4016
01/19/2016,$182.885,6493094,$184.3615,$185.4521,$181.0234
01/15/2016,$182.885,8674443,$180.6383,$184.6182,$180.3815
01/14/2016,$186.544,8148915,$181.7296,$187.7637,$181.6012
01/13/2016,$181.2802,6956870,$185.5811,$186.544,$181.0234
01/12/2016,$183.8479,5952390,$184.6182,$185.3564,$181.9221
01/11/2016,$183.4628,7298631,$183.206,$192.0646,$181.3444
01/08/2016,$182.6283,9300379,$187.4427,$188.0846,$181.9221
01/07/2016,$185.9663,11521288,$190.3314,$192.2893,$185.196
01/06/2016,$194.1829,7830150,$194.3113,$197.1679,$192.8991
01/05/2016,$197.3284,6870141,$196.9432,$197.9703,$195.4668
01/04/2016,$197.1358,7846008,$196.1087,$197.4568,$194.1829
12/31/2015,$199.9603,6538185,$198.0987,$202.1428,$197.6493
12/30/2015,$199.3184,3639020,$200.7948,$201.7898,$199.0616
12/29/2015,$200.7948,4174450,$199.0616,$202.0786,$198.9974
12/28/2015,$198.3555,3318955,$197.3284,$198.9974,$196.4618
12/24/2015,$197.9061,1689859,$198.3555,$198.548,$197.0074
12/23/2015,$198.6764,4469078,$195.9161,$198.9974,$195.9161
12/22/2015,$195.7236,5274121,$195.7236,$196.6223,$193.6052
12/21/2015,$195.1458,5075193,$195.2742,$196.4297,$193.541
12/18/2015,$194.3755,10342950,$195.0816,$196.3013,$194.3755
12/17/2015,$196.1087,7240633,$198.6122,$199.3184,$195.9803
12/16/2015,$198.869,9208946,$195.531,$200.4738,$195.2742
12/15/2015,$194.6323,7414241,$195.1458,$196.4939,$193.9904
12/14/2015,$194.2471,8113215,$194.2471,$195.531,$191.1017
12/11/2015,$194.2471,7860759,$194.6323,$196.4939,$193.541
12/10/2015,$196.7507,5881545,$195.4026,$198.548,$194.9533
12/09/2015,$195.5952,6319186,$192.7065,$196.3655,$192.3214
12/08/2015,$193.7978,6657878,$193.0275,$195.0174,$192.0004
12/07/2015,$194.9533,8334376,$195.2742,$195.4026,$193.3484
12/04/2015,$195.7236,7275059,$193.0275,$195.9161,$192.3214
12/03/2015,$192.7707,7868190,$193.1559,$194.1829,$192.3534
12/02/2015,$192.3855,5511125,$193.1559,$194.0546,$191.8078
12/01/2015,$193.6694,6775313,$192.5139,$194.1829,$191.7436
11/30/2015,$192.193,9881753,$194.6965,$195.4668,$192.193
11/27/2015,$194.8891,4142984,$194.3113,$194.9854,$193.7978
11/25/2015,$194.8891,6766896,$196.6865,$196.7507,$194.5039
11/24/2015,$196.8148,18232125,$194.6965,$198.1629,$194.3755
11/23/2015,$196.3655,16917425,$196.3655,$197.8419,$194.2471
11/20/2015,$196.8148,26322500,$194.2471,$198.9332,$193.9262
11/19/2015,$194.3113,12357935,$195.0174,$195.852,$194.1829
11/18/2015,$195.9161,22216575,$193.9904,$196.2371,$193.2201
11/17/2015,$194.6323,53911625,$196.2371,$197.3926,$192.5781
11/16/2015,$194.8891,35594900,$191.8078,$196.4297,$191.1017
11/13/2015,$194.3755,30881963,$191.6794,$195.7236,$191.3585
11/12/2015,$193.6052,36592575,$195.21,$198.3555,$193.2842
11/11/2015,$196.879,24694038,$193.862,$197.8419,$193.862
11/10/2015,$193.3484,29926413,$190.203,$194.3113,$190.0746
11/09/2015,$190.9733,18182025,$191.0375,$192.2572,$188.5982
11/06/2015,$192.0646,15762950,$188.9833,$192.2572,$187.7637
11/05/2015,$190.2672,15322388,$189.1759,$190.9091,$188.1488
11/04/2015,$189.6253,13141238,$189.6895,$191.198,$189.1117
11/03/2015,$189.9462,11978681,$187.5069,$191.2301,$187.3143
11/02/2015,$188.7266,7435300,$185.7737,$188.7266,$185.3885
10/30/2015,$185.6453,8870659,$187.5711,$188.2451,$185.5811
10/29/2015,$188.3414,5294644,$187.2501,$188.5982,$186.544
10/28/2015,$188.6624,8880535,$188.2772,$189.882,$187.1217
10/27/2015,$189.1117,8449188,$188.7908,$190.2672,$187.6353
10/26/2015,$189.6895,6090743,$189.4969,$190.3956,$188.7908
10/23/2015,$189.4327,9607645,$190.6523,$191.4868,$188.8549
10/22/2015,$189.882,10178984,$185.8379,$190.9091,$185.5811
10/21/2015,$185.196,8185683,$184.8108,$187.6995,$184.7466
10/20/2015,$184.7466,9392715,$185.0034,$186.1589,$184.2331
10/19/2015,$186.0947,16376925,$184.875,$189.7536,$184.554
10/16/2015,$186.0305,17738975,$183.6553,$187.3785,$181.1197
10/15/2015,$179.9322,9615541,$178.4557,$180.8309,$177.4286
10/14/2015,$177.1719,4886879,$178.0706,$178.7125,$176.4016
10/13/2015,$178.9051,5393261,$179.547,$181.537,$178.9051
10/12/2015,$180.3173,3152610,$179.6112,$180.8309,$179.1618
10/09/2015,$180.1889,5910715,$179.6112,$180.8309,$179.0591
10/08/2015,$179.9322,6381551,$177.3645,$181.0234,$176.0806
10/07/2015,$178.2632,8215764,$176.5299,$178.2632,$175.3745
10/06/2015,$175.1819,8963699,$173.2561,$175.9522,$173.0635
10/05/2015,$172.1648,13150138,$169.2762,$174.6042,$168.3133
10/02/2015,$163.4988,5333156,$159.6473,$163.6272,$159.3905
10/01/2015,$161.7014,4963113,$161.4447,$162.4717,$159.1337
09/30/2015,$161.894,5469510,$158.7486,$162.0224,$158.4918
09/29/2015,$157.7215,5190488,$156.1809,$157.9141,$155.7315
09/28/2015,$156.0525,5324649,$158.4918,$158.8128,$156.0525
09/25/2015,$159.9682,4864459,$160.4818,$160.7385,$159.5831
09/24/2015,$159.904,6644220,$159.6473,$163.3704,$158.235
09/23/2015,$161.3805,5145105,$160.546,$162.6001,$160.3534
09/22/2015,$161.1879,5521954,$158.9411,$161.5089,$157.9141
09/21/2015,$161.0595,3698646,$159.7757,$161.7656,$159.454
09/18/2015,$159.1979,9723300,$161.4447,$161.7977,$158.6202
09/17/2015,$162.7285,6046355,$163.6914,$166.4517,$162.215
09/16/2015,$166.4517,7685464,$163.884,$167.0936,$163.1779
09/15/2015,$162.4076,5776915,$159.8398,$163.3704,$158.556
09/14/2015,$159.0053,3279589,$160.2892,$160.3534,$157.9141
09/11/2015,$160.1608,3985606,$158.8128,$160.225,$157.2721
09/10/2015,$158.4276,4376796,$157.6573,$159.5831,$157.2721
09/09/2015,$157.5931,4324168,$161.7656,$161.894,$157.1437
09/08/2015,$160.225,5768276,$157.3363,$160.3534,$155.7957
09/04/2015,$154.0625,4432765,$155.218,$155.218,$153.0996
09/03/2015,$157.3363,4183056,$158.9411,$160.1608,$156.566
09/02/2015,$157.7215,6299253,$154.9612,$157.7857,$152.9712
09/01/2015,$153.2922,8156719,$155.6031,$156.3734,$152.0083
08/31/2015,$159.3263,4612266,$160.3534,$160.3534,$157.7857
08/28/2015,$161.5089,4108928,$159.9682,$161.573,$159.0695
08/27/2015,$160.546,8081763,$156.8228,$160.546,$156.5018
08/26/2015,$154.1267,9858786,$153.0996,$154.5118,$149.3764
08/25/2015,$149.3764,7592621,$158.7486,$158.8128,$149.3764
08/24/2015,$153.228,11400618,$146.6161,$156.5018,$124.3413
08/21/2015,$157.8499,8133370,$159.8398,$161.3163,$157.6573
08/20/2015,$161.7014,4324134,$163.7556,$164.5901,$161.6372
08/19/2015,$165.1678,3641413,$166.2591,$167.0615,$164.4296
08/18/2015,$167.3504,2540430,$167.9923,$168.2491,$166.5159
08/17/2015,$168.2491,2396633,$166.5801,$168.4417,$165.6172
08/14/2015,$167.4146,2597170,$164.6543,$167.543,$164.4617
08/13/2015,$165.553,2052076,$165.4246,$166.3233,$164.4617
08/12/2015,$166.0023,4066660,$163.9482,$166.1307,$162.7285
08/11/2015,$165.0395,3514873,$167.0936,$167.0936,$164.5901
08/10/2015,$168.4417,2931068,$166.2591,$168.8268,$166.2591
08/07/2015,$165.553,3239441,$166.5801,$167.2862,$164.3975
08/06/2015,$167.0936,2154899,$167.8639,$168.0565,$166.6443
08/05/2015,$167.543,3179035,$167.4788,$169.0194,$167.0936
08/04/2015,$166.2591,2730974,$166.1949,$167.2862,$165.8098
08/03/2015,$166.0665,4063299,$167.6714,$167.7034,$164.3333
07/31/2015,$167.543,2892381,$168.3775,$168.7819,$167.222
07/30/2015,$167.6714,2756071,$168.3775,$168.4417,$166.9652
07/29/2015,$168.5701,2987638,$167.4788,$168.6984,$167.222
07/28/2015,$167.543,3456879,$167.543,$168.4417,$166.5801
07/27/2015,$166.5801,4530818,$163.9482,$166.7727,$163.8198
07/24/2015,$165.2962,3866518,$168.891,$168.9552,$164.7827
07/23/2015,$168.5701,2892976,$170.6242,$170.7526,$168.1849
07/22/2015,$170.9452,3007473,$172.55,$173.0635,$170.56
07/21/2015,$172.3574,3657965,$173.3845,$174.2832,$172.0365
07/20/2015,$174.219,3083229,$174.0906,$174.6684,$173.3845
07/17/2015,$174.8609,5147519,$174.9893,$175.4387,$173.5129
07/16/2015,$173.5771,3812721,$173.1919,$173.5771,$172.2932
07/15/2015,$171.8439,3490355,$170.8168,$171.9723,$170.7526
07/14/2015,$171.1378,2769928,$169.1478,$171.5871,$169.1478
07/13/2015,$169.9181,3026498,$170.0465,$170.3033,$168.4417
07/10/2015,$168.6342,3168496,$169.4046,$169.7255,$167.1578
07/09/2015,$167.0294,3800623,$167.9923,$169.4687,$166.9652
07/08/2015,$166.1949,4003550,$167.4788,$168.4417,$166.1307
07/07/2015,$169.9181,4079551,$169.3404,$170.4316,$166.4517
07/06/2015,$168.891,3469223,$170.3033,$171.0094,$168.1849
07/02/2015,$171.9081,3250120,$171.3945,$172.229,$170.7526
07/01/2015,$171.1378,3803388,$171.202,$172.4852,$169.9181
06/30/2015,$170.56,4436704,$172.1648,$173.0635,$170.3039
06/29/2015,$171.0094,4161008,$172.6784,$173.1277,$170.3033
06/26/2015,$173.898,3217055,$173.5771,$174.1548,$172.7426
06/25/2015,$173.5771,2909059,$175.1177,$175.5671,$173.4487
06/24/2015,$174.9893,4055771,$176.8509,$177.1077,$174.9251
06/23/2015,$176.8509,4063148,$176.0164,$177.1719,$175.8238
06/22/2015,$176.0164,3430634,$175.2461,$176.5299,$175.1819
06/19/2015,$174.8609,7503510,$175.0535,$175.7596,$174.4758
06/18/2015,$175.6954,4710009,$173.8018,$175.9522,$173.5129
06/17/2015,$175.0535,4563738,$174.54,$175.888,$174.0264
06/16/2015,$174.7326,3438601,$174.4116,$174.8609,$173.3203
06/15/2015,$174.6684,3562165,$174.6042,$175.3103,$174.0264
06/12/2015,$175.8238,2767211,$176.1448,$176.4016,$175.1177
06/11/2015,$176.5941,3923370,$176.9793,$177.4286,$175.6312
06/10/2015,$177.3645,4143813,$175.6312,$177.6854,$175.3745
06/09/2015,$175.4387,3871171,$175.1177,$176.3374,$174.4116
06/08/2015,$174.8609,3725789,$175.3745,$175.6312,$174.6684
06/05/2015,$175.1819,3830016,$174.9893,$175.7596,$174.3474
06/04/2015,$174.9893,4168360,$176.0164,$177.3003,$174.6684
06/03/2015,$176.7225,3287971,$176.0806,$176.9151,$175.6312
06/02/2015,$175.4387,3289580,$174.7326,$176.0164,$174.2832
06/01/2015,$175.1177,4163040,$174.9893,$175.5029,$173.7697
05/29/2015,$175.0535,5199980,$176.5299,$176.5299,$175.0535
05/28/2015,$177.3645,3299560,$176.5299,$177.3645,$175.2461
05/27/2015,$176.6583,3165585,$176.9793,$177.3003,$176.2732
05/26/2015,$176.6583,5931309,$176.6583,$177.0435,$175.7596
05/22/2015,$177.6854,2908018,$177.7496,$178.2952,$177.3003
05/21/2015,$177.9422,5027739,$177.6854,$178.3915,$176.8509
05/20/2015,$177.4286,5007679,$175.5029,$177.8138,$174.6042
05/19/2015,$175.5671,3643820,$175.0535,$175.8238,$174.6684
05/18/2015,$175.3103,2806749,$174.6684,$175.8238,$174.6684
05/15/2015,$175.0535,4464616,$175.7596,$176.1448,$174.9251
05/14/2015,$175.9522,3370231,$175.3745,$176.0806,$174.2832
05/13/2015,$174.6684,4644891,$173.4487,$174.8609,$172.8068
05/12/2015,$173.5129,3714124,$172.1648,$173.898,$171.7155
05/11/2015,$172.8068,4047388,$174.9251,$175.2461,$172.4216
05/08/2015,$175.6312,4652081,$174.9251,$176.4658,$174.7326
05/07/2015,$173.5771,3877263,$171.9081,$174.0906,$171.1378
05/06/2015,$172.1007,3469828,$173.3203,$174.4758,$170.8168
05/05/2015,$172.8068,3793254,$174.9251,$175.6312,$172.3574
05/04/2015,$175.0535,3272203,$175.6312,$177.2361,$174.9251
05/01/2015,$175.3103,3535724,$173.898,$175.3745,$173.2561
04/30/2015,$173.8339,5368780,$173.7055,$175.5671,$173.1277
04/29/2015,$173.898,4642679,$172.9993,$174.9251,$172.6784
04/28/2015,$174.0906,4802966,$172.9993,$174.3474,$171.0094
04/27/2015,$172.55,4526038,$173.0635,$173.3203,$172.1007
04/24/2015,$172.0365,3464074,$172.55,$172.9352,$171.3945
04/23/2015,$172.3574,4764828,$171.9081,$173.7697,$171.4587
04/22/2015,$172.7426,5881094,$171.3945,$173.4487,$170.7526
04/21/2015,$170.881,9604765,$173.5129,$173.7055,$170.4316
04/20/2015,$173.4487,7707713,$175.3745,$176.1448,$173.3845
04/17/2015,$174.9251,10926818,$175.888,$177.8138,$172.8068
04/16/2015,$175.1177,7784839,$175.3103,$176.5299,$174.4758
04/15/2015,$176.2732,7048029,$177.7496,$178.7767,$176.0806
04/14/2015,$178.0064,6969858,$176.4016,$178.7125,$175.7596
04/13/2015,$177.3645,19240625,$180.1247,$180.9592,$176.5299
04/10/2015,$183.0134,44071188,$174.1548,$184.1047,$173.3203
04/09/2015,$165.1678,7509038,$161.0595,$165.8098,$159.9361
04/08/2015,$160.546,2804099,$160.8027,$161.2521,$159.6473
04/07/2015,$160.6102,2657314,$161.573,$162.2792,$160.4818
04/06/2015,$161.6372,4176233,$159.8398,$163.1137,$159.1337
04/02/2015,$160.0966,3651376,$159.2621,$160.4818,$158.556
04/01/2015,$159.4547,4839879,$158.6844,$159.9682,$157.7215
03/31/2015,$159.2621,4366575,$161.0595,$161.0595,$159.2621
03/30/2015,$161.2521,3409871,$160.3534,$161.7656,$160.2892
03/27/2015,$159.5831,3531570,$159.9682,$159.9682,$158.6202
03/26/2015,$159.1979,4057849,$159.1979,$159.9682,$158.3634
03/25/2015,$159.904,4361158,$161.9582,$162.6001,$159.904
03/24/2015,$162.215,3215645,$162.9211,$163.563,$162.215
03/23/2015,$163.4988,3997773,$163.563,$165.232,$163.3704
03/20/2015,$163.0495,6244781,$162.6643,$163.884,$162.4076
03/19/2015,$162.6001,4781481,$163.3062,$164.3975,$162.1508
03/18/2015,$164.5901,4777015,$161.6372,$165.9651,$161.1879
03/17/2015,$162.4717,4282046,$162.4076,$162.9853,$161.0595
03/16/2015,$163.3704,4325553,$160.8669,$163.563,$160.225
03/13/2015,$160.7385,5643970,$162.2792,$162.7927,$159.2621
03/12/2015,$163.0495,3670878,$162.215,$163.1137,$161.573
03/11/2015,$161.7014,4476933,$162.2792,$163.6272,$161.3484
03/10/2015,$161.573,4668340,$163.6914,$164.5901,$161.573
03/09/2015,$164.5901,3946815,$163.8198,$164.9753,$163.6272
03/06/2015,$163.1779,4035185,$165.0395,$165.4888,$162.6001
03/05/2015,$165.7456,3546590,$164.4617,$165.7456,$164.2043
03/04/2015,$164.7185,3929869,$165.3604,$165.4246,$163.4988
03/03/2015,$166.0023,3814365,$167.222,$167.4146,$165.4888
03/02/2015,$167.6072,4041271,$166.1307,$167.6714,$165.9382
02/27/2015,$166.8368,6428089,$165.8098,$168.6342,$165.2962
02/26/2015,$166.1949,4780200,$166.5159,$166.9652,$165.6814
02/25/2015,$166.3233,8518454,$163.3704,$167.2862,$163.3062
02/24/2015,$162.9853,4675990,$161.2521,$163.3704,$161.0595
02/23/2015,$161.573,3841899,$161.894,$162.4076,$161.1237
02/20/2015,$161.8298,4980029,$159.7115,$161.8619,$159.1979
02/19/2015,$160.546,4153758,$160.6743,$161.8298,$160.1608
02/18/2015,$162.0866,3760451,$162.3434,$162.3434,$161.4447
02/17/2015,$161.573,4483126,$161.2521,$161.8298,$160.3534
02/13/2015,$161.4447,4127780,$160.4176,$161.573,$160.0966
02/12/2015,$159.7757,3306368,$159.2621,$160.4176,$158.6202
02/11/2015,$159.0053,3056196,$158.6202,$159.3263,$157.9141
